descriptor_id	trace_id	size	live_count	allocation_calls	requested_bytes
18137	7212	40	1	1	40
18154	7232	40	1	1	40
18155	7233	40	1	1	40
18156	7234	40	1	1	40
18157	7270	40	1	1	40
18158	7235	40	1	1	40
23756	8486	40	1	1	40
23761	8506	40	1	1	40
24390	10712	40	1	1	40
24391	10715	40	1	1	40
24396	10735	40	1	1	40
24397	10738	40	1	1	40
24453	10877	40	1	1	40
24515	10970	40	1	1	40
24519	10979	40	1	1	40
24520	10981	40	1	1	40
24554	11072	40	1	1	40
24557	11081	40	1	1	40
24589	11164	40	1	1	40
24606	11214	40	1	1	40
24626	11268	40	1	1	40
24678	11413	40	1	1	40
24693	11454	40	1	1	40
24735	11578	40	1	1	40
24774	11738	40	1	1	40
24817	11982	40	1	1	40
24983	13042	40	1	2	40
25481	15681	40	1	1	40
26276	18917	40	1	1	40
27681	21444	40	1	1	40
31120	7922	40	1	90	40
31197	7920	40	1	90	40
31375	7806	40	1	90	40
31452	7804	40	1	90	40
31499	7853	40	1	89	40
31576	7851	40	1	89	40
34199	40345	40	1	1	40
38027	52234	40	1	1	40
38029	52240	40	1	1	40
38342	53514	40	1	1	40
38344	53520	40	1	1	40
38345	53523	40	1	1	40
38383	53652	40	1	2	40
31119	7922	39	1	90	39
31201	7920	39	1	90	39
31331	33097	39	1	1	39
31374	7806	39	1	90	39
31456	7804	39	1	90	39
31498	7853	39	1	89	39
31580	7851	39	1	89	39
9621	6042	38	1	1	38
28768	24398	38	1	1	38
28778	24425	38	1	1	38
28866	24543	38	1	1	38
30110	29074	38	1	362	38
30198	29408	38	1	362	38
30214	29424	38	1	5961	38
30222	29432	38	1	5961	38
31116	7922	38	1	90	38
31371	7806	38	1	90	38
31495	7853	38	1	89	38
31927	33944	19	2	124	38
32037	33974	19	2	124	38
32148	34004	19	2	92	38
32884	29391	38	1	361	38
28558	22079	37	1	1	37
31118	7922	37	1	90	37
31373	7806	37	1	90	37
31497	7853	37	1	89	37
4527	3880	18	2	2	36
5149	5347	36	1	1	36
6919	6042	36	1	1	36
11459	6058	36	1	1	36
12446	6382	36	1	3	36
12447	6384	36	1	3	36
12448	6386	36	1	3	36
12846	6876	4	9	9	36
22602	7264	36	1	1	36
22603	7265	36	1	1	36
22604	7266	36	1	1	36
22618	7272	36	1	1	36
22619	7273	36	1	1	36
22620	7274	36	1	1	36
27969	21628	36	1	1	36
27981	21699	36	1	1	36
29017	25106	18	2	2259	36
29051	25132	18	2	2259	36
29070	25149	18	2	2250	36
29308	25415	9	4	4	36
30259	29461	18	2	2247	36
31172	33017	9	4	360	36
31427	33163	9	4	360	36
31551	33232	9	4	356	36
31904	33942	9	4	248	36
31921	33928	36	1	62	36
32014	33972	9	4	248	36
32031	33958	36	1	62	36
32124	34002	9	4	184	36
32142	33988	36	1	46	36
32755	32776	36	1	38	36
32759	32789	36	1	38	36
32762	25076	36	1	2210	36
32764	32794	36	1	38	36
32774	32801	36	1	38	36
32780	6944	36	1	852	36
3407	3216	35	1	1	35
3481	3312	35	1	1	35
29016	25110	5	7	6002	35
29050	25136	5	7	6002	35
29069	25153	5	7	5974	35
30258	29464	5	7	5967	35
31103	7920	7	5	450	35
31358	7804	7	5	450	35
31482	7851	7	5	445	35
3410	3216	34	1	1	34
6965	6042	34	1	1	34
19948	7806	2	17	1531	34
19998	7853	2	17	1514	34
20056	7922	2	17	1531	34
29310	25415	17	2	2	34
31174	33017	17	2	180	34
31429	33163	17	2	180	34
31553	33232	17	2	178	34
11089	6058	11	3	3	33
19964	7804	3	11	996	33
20014	7851	3	11	985	33
20072	7920	3	11	996	33
31117	7922	33	1	90	33
31372	7806	33	1	90	33
31496	7853	33	1	89	33
31885	33942	11	3	186	33
31995	33972	11	3	186	33
32105	34002	11	3	138	33
37481	33949	11	3	97	33
37482	33979	11	3	97	33
37483	34009	11	3	64	33
37489	34032	11	3	40	33
13	42	32	1	1	32
280	575	32	1	1	32
283	578	32	1	1	32
4313	3774	8	4	4	32
4555	3906	32	1	1	32
4606	4009	32	1	1	32
4625	4067	32	1	1	32
4756	4394	32	1	1	32
5043	5083	32	1	1	32
5265	5487	32	1	1	32
5325	5568	32	1	1	32
12363	6198	32	1	2	32
12578	6595	8	4	41	32
12696	6680	32	1	1	32
13752	7303	32	1	1	32
18130	7206	32	1	1	32
18131	7207	32	1	1	32
18132	7208	32	1	1	32
18151	7229	32	1	1	32
18152	7230	32	1	1	32
18153	7231	32	1	1	32
23734	8409	32	1	1	32
23807	8603	32	1	1	32
23810	8611	32	1	1	32
23813	8619	32	1	1	32
23816	8627	32	1	1	32
23819	8635	32	1	1	32
24402	10749	32	1	1	32
24413	10778	32	1	1	32
24415	10787	32	1	1	32
24495	10930	32	1	1	32
24509	10955	32	1	1	32
24547	11053	32	1	1	32
24549	11060	32	1	1	32
24561	11093	32	1	1	32
24562	11096	32	1	1	32
24577	11137	32	1	1	32
24582	11147	32	1	1	32
24593	11174	32	1	1	32
24628	11274	32	1	1	32
24689	11444	32	1	1	32
24691	11450	32	1	1	32
24738	11586	32	1	1	32
24749	11617	32	1	1	32
24777	11746	32	1	1	32
25358	15005	32	1	1	32
25480	15678	32	1	1	32
25539	15968	32	1	1	32
25545	16019	32	1	1	32
25546	16021	32	1	1	32
26275	18914	32	1	1	32
26434	19817	32	1	1	32
26590	20476	32	1	1	32
28919	24786	32	1	1	32
28974	25074	32	1	1	32
29204	25330	32	1	1	32
31125	7925	8	4	360	32
31325	33086	32	1	1	32
31380	7809	8	4	360	32
31504	7856	8	4	356	32
31922	33928	32	1	62	32
32032	33958	32	1	62	32
32143	33988	32	1	46	32
34313	40733	32	1	1	32
34573	41859	32	1	4	32
34607	41944	32	1	1	32
34658	42092	32	1	1	32
34669	42120	32	1	4	32
34677	42142	32	1	1944	32
36360	47065	32	1	1	32
38030	52242	32	1	1	32
24832	12071	31	1	1	31
31110	33000	31	1	90	31
31365	33146	31	1	90	31
31489	33215	31	1	89	31
32753	35954	31	1	3707	31
32754	35956	31	1	149	31
32758	35958	31	1	149	31
32763	35960	31	1	148	31
33536	29074	31	1	616	31
33537	29391	31	1	616	31
33539	29408	31	1	616	31
33541	29424	31	1	10077	31
33542	29432	31	1	10077	31
3404	3216	30	1	1	30
12842	6876	6	5	5	30
19926	7783	6	5	3655	30
19973	7826	6	5	3295	30
20031	7895	6	5	3655	30
25055	13409	30	1	1	30
29315	25415	15	2	2	30
31143	7922	10	3	270	30
31180	33017	15	2	180	30
31398	7806	10	3	270	30
31435	33163	15	2	180	30
31522	7853	10	3	267	30
31559	33232	15	2	178	30
31599	33247	6	5	640	30
25990	16762	29	1	1	29
31186	7922	29	1	90	29
31441	7806	29	1	90	29
31565	7853	29	1	89	29
31914	33944	29	1	62	29
32024	33974	29	1	62	29
32134	34004	29	1	46	29
10414	6058	7	4	4	28
13015	6983	7	4	45040	28
19927	7783	7	4	2924	28
19974	7826	7	4	2636	28
20032	7895	7	4	2924	28
23533	8245	7	4	43984	28
31330	33097	28	1	1	28
31600	33247	7	4	512	28
31924	33936	14	2	124	28
31933	33953	4	7	342	28
32034	33966	14	2	124	28
32043	33983	4	7	342	28
32145	33996	14	2	92	28
32154	34013	4	7	246	28
32198	34035	4	7	170	28
13017	6983	9	3	33780	27
19929	7783	9	3	2193	27
19976	7826	9	3	1977	27
20034	7895	9	3	2193	27
28164	21444	27	1	1	27
31185	7922	27	1	90	27
31440	7806	27	1	90	27
31564	7853	27	1	89	27
31602	33247	9	3	384	27
31857	33940	9	3	186	27
31967	33970	9	3	186	27
32077	34000	9	3	138	27
31913	33942	13	2	124	26
32023	33972	13	2	124	26
32133	34002	13	2	92	26
34488	41575	26	1	1	26
34612	41956	26	1	1	26
7293	6042	25	1	1	25
26587	20465	25	1	1	25
279	574	24	1	1	24
303	662	24	1	1	24
4124	3771	8	3	3	24
4125	3772	8	3	3	24
4128	3777	8	3	40	24
4160	3803	8	3	10	24
4561	3917	24	1	1	24
4566	3927	24	1	1	24
4573	3944	24	1	1	24
4574	3945	24	1	1	24
4575	3946	24	1	1	24
4576	3947	24	1	1	24
4577	3948	24	1	1	24
4578	3949	24	1	1	24
4579	3950	24	1	1	24
4582	3953	24	1	1	24
4595	3982	24	1	1	24
4636	4093	24	1	1	24
4734	4345	24	1	11271	24
4742	4365	24	1	1	24
4744	4369	24	1	11271	24
4937	4799	24	1	11271	24
5135	5306	24	1	1	24
5227	5426	24	1	1	24
5228	5427	24	1	1	24
5262	5478	24	1	1	24
5615	5806	8	3	3	24
5696	5871	24	1	1	24
10059	6059	24	1	1	24
12357	6182	24	1	2	24
12695	6679	24	1	1	24
13044	7043	8	3	56300	24
16701	7447	12	2	311962	24
19960	7804	6	4	362	24
20010	7851	6	4	358	24
20068	7920	6	4	362	24
23726	8385	24	1	1	24
23742	8444	24	1	1	24
23750	8468	24	1	1	24
23755	8483	24	1	1	24
23760	8503	24	1	1	24
24389	10709	24	1	1	24
24395	10732	24	1	1	24
24424	10816	24	1	1	24
24436	10832	24	1	1	24
24454	10878	24	1	1	24
24553	11070	24	1	1	24
24559	11085	24	1	1	24
24570	11121	24	1	1	24
24588	11162	24	1	1	24
24595	11180	24	1	1	24
24602	11197	24	1	1	24
24625	11265	24	1	1	24
24666	11377	24	1	1	24
24667	11381	24	1	1	24
24668	11385	24	1	1	24
24669	11389	24	1	1	24
24677	11410	24	1	1	24
24681	11423	24	1	1	24
24694	11458	24	1	1	24
24713	11526	24	1	1	24
24719	11551	24	1	1	24
24734	11575	24	1	1	24
24760	11648	24	1	1	24
24773	11735	24	1	1	24
24970	12948	24	1	1	24
24982	13039	24	1	2	24
26579	20447	24	1	1	24
27644	23007	24	1	1	24
27650	23034	24	1	1	24
28377	23897	24	1	1	24
29019	25106	12	2	1803	24
29021	25108	24	1	1051	24
29053	25132	12	2	1803	24
29055	25134	24	1	1051	24
29072	25149	12	2	1795	24
29074	25151	24	1	1047	24
29305	25415	12	2	2	24
29440	25974	24	1	1	24
30263	29461	12	2	1793	24
31168	33017	12	2	180	24
31423	33163	12	2	180	24
31547	33232	12	2	178	24
31597	33241	24	1	83	24
32692	35715	24	1	3	24
33258	37399	24	1	3	24
33361	37702	24	1	2	24
33404	37817	24	1	2	24
33493	38140	24	1	1	24
34502	41621	24	1	1	24
34503	41625	24	1	1	24
34504	41629	24	1	1	24
34505	41633	24	1	1	24
34507	41640	24	1	1	24
34509	41646	24	1	1	24
34510	41649	24	1	1	24
34572	41857	24	1	4	24
34660	42098	24	1	4	24
34674	42134	24	1	4	24
35649	44823	24	1	6	24
35946	45672	24	1	6	24
38026	52231	24	1	1	24
38293	53369	24	1	2	24
38341	53511	24	1	1	24
38360	53578	24	1	1	24
38365	53598	24	1	1	24
39069	56850	24	1	2	24
39085	56909	24	1	1	24
39144	57139	24	1	1	24
39160	57208	24	1	1	24
39176	57267	24	1	1	24
39563	59083	24	1	1	24
4613	4023	23	1	1	23
12352	6170	23	1	1	23
12432	6341	23	1	28691	23
20020	7865	23	1	964	23
20078	7934	23	1	91	23
3398	3216	22	1	1	22
25986	16762	22	1	1	22
26586	20463	22	1	1	22
3382	3210	7	3	3	21
3431	3253	7	3	3	21
12346	6154	21	1	1	21
26495	20144	21	1	1	21
29014	25106	7	3	2573	21
29048	25132	7	3	2573	21
29067	25149	7	3	2561	21
30255	29461	7	3	2558	21
3379	3214	10	2	2	20
3413	3216	20	1	1	20
3450	3268	10	2	2	20
4624	4062	10	2	2	20
31925	33934	10	2	124	20
32035	33964	10	2	124	20
32146	33994	10	2	92	20
11523	6058	19	1	1	19
20285	7951	19	1	1	19
31141	7922	19	1	90	19
31396	7806	19	1	90	19
31520	7853	19	1	89	19
36635	47749	19	1	3	19
36732	47858	19	1	3	19
36833	47970	19	1	3	19
3374	3220	18	1	1	18
13018	6983	6	3	33780	18
13048	7051	18	1	11260	18
20283	7951	9	2	2	18
24019	9332	18	1	1	18
24020	9336	18	1	1	18
24027	9364	18	1	1	18
24037	9403	18	1	1	18
24617	11246	18	1	1	18
29314	25415	18	1	1	18
31140	7922	9	2	180	18
31179	33017	18	1	90	18
31395	7806	9	2	180	18
31434	33163	18	1	90	18
31519	7853	9	2	178	18
31558	33232	18	1	89	18
31893	33942	18	1	62	18
32003	33972	18	1	62	18
32113	34002	18	1	46	18
32190	34025	18	1	36	18
36634	47749	9	2	6	18
36731	47858	9	2	6	18
36832	47970	9	2	6	18
3367	3216	17	1	1	17
3373	3220	17	1	1	17
3401	3216	16	1	1	16
5776	5976	16	1	1	16
12347	6160	16	1	1	16
12577	6591	16	1	2	16
13045	7047	16	1	11260	16
13046	7051	16	1	11260	16
14110	7264	4	4	4	16
14111	7265	4	4	4	16
14112	7266	4	4	4	16
14138	7272	4	4	4	16
14139	7273	4	4	4	16
14140	7274	4	4	4	16
14180	7264	8	2	2	16
14181	7265	8	2	2	16
14182	7266	8	2	2	16
14208	7272	8	2	2	16
14209	7273	8	2	2	16
14210	7274	8	2	2	16
23731	8398	16	1	1	16
23743	8447	16	1	1	16
23808	8606	16	1	1	16
23811	8614	16	1	1	16
23814	8622	16	1	1	16
23817	8630	16	1	1	16
23820	8638	16	1	1	16
24026	9360	16	1	1	16
24034	9391	16	1	1	16
24248	10181	16	1	1	16
24301	10365	16	1	1	16
24416	10794	16	1	1	16
24421	10810	16	1	1	16
24516	10972	16	1	1	16
24536	11024	16	1	1	16
24556	11079	16	1	1	16
24563	11099	16	1	1	16
24568	11115	16	1	1	16
24571	11124	16	1	1	16
24587	11159	16	1	1	16
24600	11191	16	1	1	16
24610	11225	16	1	1	16
24612	11230	16	1	1	16
24616	11241	16	1	1	16
24690	11447	16	1	1	16
24818	11985	16	1	1	16
25000	13137	8	2	4	16
25020	13228	16	1	18	16
25039	13380	16	1	1	16
25064	13454	16	1	1	16
25194	14094	16	1	78	16
25883	17694	16	1	1	16
26580	20450	16	1	1	16
26588	20467	16	1	1	16
28363	23842	8	2	4	16
29317	25415	8	2	2	16
30124	29107	16	1	1	16
31188	33017	8	2	180	16
31443	33163	8	2	180	16
31567	33232	8	2	178	16
31923	33932	16	1	62	16
32033	33962	16	1	62	16
32144	33992	16	1	46	16
32193	34028	16	1	36	16
32241	34190	8	2	4	16
32363	33784	16	1	54	16
32910	36345	8	2	4	16
32952	36480	16	1	21	16
34604	41939	16	1	1	16
34679	42146	16	1	1	16
35883	45496	16	1	1	16
39517	58905	16	1	1	16
284	584	15	1	1	15
3370	3220	5	3	3	15
4616	4037	15	1	1	15
4746	4372	15	1	11271	15
12844	6876	5	3	3	15
29022	25106	15	1	914	15
29056	25132	15	1	914	15
29075	25149	15	1	910	15
30266	29461	15	1	909	15
31883	33932	3	5	310	15
31993	33962	3	5	310	15
32103	33992	3	5	230	15
32184	34028	5	3	108	15
32186	34028	3	5	180	15
23834	8691	14	1	1	14
23853	8765	14	1	1	14
23856	8775	14	1	1	14
23875	8845	14	1	1	14
23883	8874	14	1	1	14
23904	8953	14	1	1	14
23935	9065	14	1	1	14
24021	9340	14	1	1	14
24022	9344	14	1	1	14
24035	9395	14	1	1	14
24036	9399	14	1	1	14
24101	9642	14	1	1	14
24163	9863	14	1	1	14
24205	10019	14	1	1	14
24206	10023	14	1	1	14
24216	10061	14	1	1	14
24217	10065	14	1	1	14
24247	10177	14	1	1	14
24281	10294	14	1	1	14
3372	3220	13	1	1	13
3392	3216	13	1	1	13
4525	3880	13	1	1	13
4743	4367	13	1	1	13
4745	4371	13	1	11271	13
29020	25106	13	1	1069	13
29054	25132	13	1	1069	13
29073	25149	13	1	1065	13
29316	25415	13	1	1	13
30264	29461	13	1	1064	13
31187	33017	13	1	90	13
31442	33163	13	1	90	13
31566	33232	13	1	89	13
3364	3210	6	2	2	12
3377	3220	4	3	3	12
3387	3216	12	1	1	12
3390	3210	12	1	1	12
3426	3253	6	2	2	12
3435	3253	12	1	1	12
4024	3597	12	1	1	12
4345	3774	4	3	3	12
23831	8679	12	1	1	12
23847	8742	12	1	1	12
23850	8753	12	1	1	12
23870	8826	12	1	1	12
23872	8833	12	1	1	12
23874	8841	12	1	1	12
23881	8866	12	1	1	12
23882	8870	12	1	1	12
23896	8921	12	1	1	12
23902	8945	12	1	1	12
23912	8984	12	1	1	12
23936	9069	12	1	1	12
24025	9356	12	1	1	12
24135	9752	12	1	1	12
24160	9851	12	1	1	12
24162	9859	12	1	1	12
24203	10011	12	1	1	12
24218	10069	12	1	1	12
24249	10185	12	1	1	12
24255	10209	12	1	1	12
24304	10377	12	1	1	12
26584	20457	12	1	1	12
29298	25410	12	1	1	12
31122	7925	4	3	270	12
31377	7809	4	3	270	12
31501	7856	4	3	267	12
31860	33934	12	1	62	12
31865	33928	12	1	62	12
31926	33942	6	2	124	12
31935	33949	6	2	123	12
31970	33964	12	1	62	12
31975	33958	12	1	62	12
32036	33972	6	2	124	12
32045	33979	6	2	123	12
32080	33994	12	1	46	12
32085	33988	12	1	46	12
32147	34002	6	2	92	12
32156	34009	6	2	92	12
32200	34032	6	2	66	12
3412	3210	11	1	1	11
3443	3253	11	1	1	11
4604	4005	11	1	1	11
13021	6983	11	1	11260	11
19931	7783	11	1	731	11
19978	7826	11	1	659	11
20036	7895	11	1	731	11
24405	10760	11	1	1	11
24930	12732	11	1	1	11
27962	21444	11	1	1	11
29299	25410	11	1	1	11
31604	33247	11	1	128	11
36111	46305	11	1	4	11
304	664	10	1	1	10
3359	3206	10	1	1	10
3396	3210	10	1	1	10
3400	3214	5	2	2	10
3436	3253	10	1	1	10
3476	3300	10	1	1	10
3477	3303	10	1	1	10
3478	3305	10	1	1	10
4562	3919	10	1	1	10
4563	3921	10	1	1	10
4567	3929	10	1	1	10
4585	3959	10	1	1	10
4586	3961	10	1	1	10
4587	3963	10	1	1	10
4590	3970	10	1	1	10
4593	3977	10	1	1	10
4596	3984	10	1	1	10
4598	3989	10	1	1	10
4599	3991	10	1	1	10
4602	3997	10	1	1	10
4627	4073	10	1	1	10
4629	4078	10	1	1	10
4632	4084	10	1	1	10
4634	4089	10	1	1	10
4637	4096	10	1	11271	10
4733	4343	10	1	11271	10
4735	4347	10	1	11271	10
4749	4379	10	1	1	10
12350	6168	10	1	2	10
12351	6169	10	1	2	10
12419	6307	10	1	2	10
12421	6311	10	1	2	10
12422	6313	10	1	2	10
12430	6333	10	1	28691	10
12435	6349	10	1	28691	10
12701	6694	10	1	3	10
12956	6942	10	1	11259	10
13023	6983	10	1	11260	10
19932	7783	10	1	731	10
19979	7826	10	1	659	10
20037	7895	10	1	731	10
20284	7951	10	1	1	10
23822	8645	10	1	1	10
23828	8667	10	1	1	10
23830	8675	10	1	1	10
23839	8710	10	1	1	10
23848	8746	10	1	1	10
23852	8761	10	1	1	10
23858	8783	10	1	1	10
23863	8801	10	1	1	10
23864	8805	10	1	1	10
23865	8809	10	1	1	10
23868	8818	10	1	1	10
23873	8837	10	1	1	10
23879	8859	10	1	1	10
23886	8884	10	1	1	10
23887	8887	10	1	1	10
23893	8909	10	1	1	10
23894	8913	10	1	1	10
23899	8933	10	1	1	10
23903	8949	10	1	1	10
23913	8987	10	1	1	10
23914	8990	10	1	1	10
23915	8993	10	1	1	10
23929	9042	10	1	1	10
23931	9049	10	1	1	10
23934	9061	10	1	1	10
23939	9081	10	1	1	10
23951	9124	10	1	1	10
23964	9166	10	1	1	10
23965	9169	10	1	1	10
23966	9172	10	1	1	10
23967	9175	10	1	1	10
23968	9178	10	1	1	10
23969	9181	10	1	1	10
23970	9184	10	1	1	10
23971	9187	10	1	1	10
23975	9199	10	1	1	10
23976	9202	10	1	1	10
23996	9262	10	1	1	10
24012	9310	10	1	1	10
24023	9348	10	1	1	10
24024	9352	10	1	1	10
24040	9413	10	1	1	10
24078	9556	10	1	1	10
24079	9560	10	1	1	10
24081	9568	10	1	1	10
24100	9638	10	1	1	10
24103	9649	10	1	1	10
24106	9659	10	1	1	10
24140	9771	10	1	1	10
24147	9799	10	1	1	10
24152	9819	10	1	1	10
24172	9896	10	1	1	10
24178	9919	10	1	1	10
24208	10031	10	1	1	10
24219	10073	10	1	1	10
24221	10081	10	1	1	10
24224	10093	10	1	1	10
24252	10197	10	1	1	10
24253	10201	10	1	1	10
24254	10205	10	1	1	10
24277	10278	10	1	1	10
24278	10282	10	1	1	10
24286	10313	10	1	1	10
24287	10317	10	1	1	10
28976	25078	10	1	28689	10
29023	25106	10	1	729	10
29024	25112	10	1	963	10
29026	25116	10	1	963	10
29057	25132	10	1	729	10
29058	25138	10	1	963	10
29060	25142	10	1	963	10
29076	25149	10	1	725	10
29077	25155	10	1	963	10
29079	25159	10	1	963	10
29297	25410	10	1	1	10
29300	25411	10	1	1	10
29309	25415	5	2	2	10
30267	29461	10	1	724	10
31173	33017	5	2	180	10
31428	33163	5	2	180	10
31552	33232	5	2	178	10
31605	33247	10	1	128	10
31903	33928	10	1	62	10
31919	33932	5	2	124	10
31931	33949	10	1	60	10
32013	33958	10	1	62	10
32029	33962	5	2	124	10
32041	33979	10	1	60	10
32123	33988	10	1	46	10
32140	33992	5	2	92	10
32152	34009	10	1	44	10
32196	34032	10	1	31	10
35547	44616	10	1	3	10
36110	46304	10	1	4	10
36637	47749	10	1	3	10
36734	47858	10	1	3	10
36835	47970	10	1	3	10
20	63	9	1	1	9
29	101	9	1	1	9
42	147	9	1	1	9
3403	3210	9	1	1	9
3437	3253	9	1	1	9
4504	3844	9	1	1	9
4529	3880	9	1	1	9
4600	3993	9	1	1	9
4737	4352	9	1	11271	9
5222	5417	9	1	1	9
5244	5435	9	1	1	9
5251	5454	9	1	1	9
5773	5966	9	1	1	9
30998	25106	9	1	277	9
31014	25132	9	1	277	9
31022	25149	9	1	274	9
31037	29461	9	1	274	9
31934	33949	9	1	62	9
32044	33979	9	1	62	9
32155	34009	9	1	46	9
32199	34032	9	1	33	9
73	248	8	1	1	8
3357	3202	8	1	1	8
3375	3220	8	1	1	8
3384	3224	8	1	1	8
3409	3210	8	1	1	8
3442	3253	8	1	1	8
3479	3308	8	1	1	8
4572	3942	8	1	1	8
4588	3965	8	1	1	8
4592	3975	8	1	1	8
4750	4381	8	1	1	8
5264	4062	8	1	1	8
12436	6351	8	1	28691	8
12576	6590	8	1	8	8
20286	7951	8	1	1	8
23728	8390	8	1	1	8
23733	8405	8	1	1	8
23740	8436	8	1	1	8
23741	8441	8	1	1	8
23749	8466	8	1	1	8
23764	8515	8	1	1	8
23765	8517	8	1	1	8
23766	8519	8	1	1	8
23767	8521	8	1	1	8
23768	8523	8	1	1	8
23769	8525	8	1	1	8
23770	8527	8	1	1	8
23771	8529	8	1	1	8
23772	8531	8	1	1	8
23773	8533	8	1	1	8
23774	8535	8	1	1	8
23775	8537	8	1	1	8
23776	8539	8	1	1	8
23777	8541	8	1	1	8
23778	8543	8	1	1	8
23779	8545	8	1	1	8
23780	8547	8	1	1	8
23781	8549	8	1	1	8
23782	8551	8	1	1	8
23783	8553	8	1	1	8
23784	8555	8	1	1	8
23785	8557	8	1	1	8
23786	8559	8	1	1	8
23787	8561	8	1	1	8
23788	8563	8	1	1	8
23789	8565	8	1	1	8
23790	8567	8	1	1	8
23791	8569	8	1	1	8
23792	8571	8	1	1	8
23793	8573	8	1	1	8
23794	8575	8	1	1	8
23795	8577	8	1	1	8
23796	8579	8	1	1	8
23797	8581	8	1	1	8
23798	8583	8	1	1	8
23799	8585	8	1	1	8
23800	8587	8	1	1	8
23801	8589	8	1	1	8
23802	8591	8	1	1	8
23803	8593	8	1	1	8
23804	8595	8	1	1	8
23805	8597	8	1	1	8
23823	8648	8	1	1	8
23825	8656	8	1	1	8
23826	8660	8	1	1	8
23827	8663	8	1	1	8
23829	8671	8	1	1	8
23838	8706	8	1	1	8
23840	8714	8	1	1	8
23841	8718	8	1	1	8
23843	8726	8	1	1	8
23845	8734	8	1	1	8
23851	8757	8	1	1	8
23857	8779	8	1	1	8
23861	8793	8	1	1	8
23862	8797	8	1	1	8
23867	8815	8	1	1	8
23869	8822	8	1	1	8
23871	8829	8	1	1	8
23878	8855	8	1	1	8
23880	8862	8	1	1	8
23885	8880	8	1	1	8
23892	8905	8	1	1	8
23895	8917	8	1	1	8
23897	8925	8	1	1	8
23898	8929	8	1	1	8
23900	8937	8	1	1	8
23901	8941	8	1	1	8
23905	8957	8	1	1	8
23906	8961	8	1	1	8
23910	8977	8	1	1	8
23911	8981	8	1	1	8
23916	8996	8	1	1	8
23917	8999	8	1	1	8
23918	9003	8	1	1	8
23930	9045	8	1	1	8
23932	9053	8	1	1	8
23933	9057	8	1	1	8
23938	9077	8	1	1	8
23945	9102	8	1	1	8
23950	9120	8	1	1	8
23955	9139	8	1	1	8
23961	9157	8	1	1	8
23974	9196	8	1	1	8
23999	9271	8	1	1	8
24002	9280	8	1	1	8
24003	9283	8	1	1	8
24011	9307	8	1	1	8
24013	9313	8	1	1	8
24014	9316	8	1	1	8
24031	9380	8	1	1	8
24042	9420	8	1	1	8
24104	9652	8	1	1	8
24138	9763	8	1	1	8
24141	9775	8	1	1	8
24142	9779	8	1	1	8
24143	9783	8	1	1	8
24146	9795	8	1	1	8
24153	9823	8	1	1	8
24156	9835	8	1	1	8
24158	9843	8	1	1	8
24164	9867	8	1	1	8
24165	9871	8	1	1	8
24166	9875	8	1	1	8
24170	9888	8	1	1	8
24174	9903	8	1	1	8
24176	9911	8	1	1	8
24177	9915	8	1	1	8
24179	9923	8	1	1	8
24180	9927	8	1	1	8
24187	9952	8	1	1	8
24194	9977	8	1	1	8
24195	9981	8	1	1	8
24196	9985	8	1	1	8
24200	10000	8	1	1	8
24201	10003	8	1	1	8
24202	10007	8	1	1	8
24209	10035	8	1	1	8
24223	10089	8	1	1	8
24243	10161	8	1	1	8
24245	10169	8	1	1	8
24246	10173	8	1	1	8
24279	10286	8	1	1	8
24280	10290	8	1	1	8
24289	10324	8	1	1	8
24290	10328	8	1	1	8
24300	10361	8	1	1	8
24302	10369	8	1	1	8
24305	10381	8	1	1	8
24318	10431	8	1	1	8
24335	10499	8	1	1	8
24337	10507	8	1	1	8
24338	10511	8	1	1	8
24339	10515	8	1	1	8
24341	10523	8	1	1	8
24342	10527	8	1	1	8
24344	10535	8	1	1	8
24345	10539	8	1	1	8
24347	10547	8	1	1	8
24348	10551	8	1	1	8
24350	10559	8	1	1	8
24351	10563	8	1	1	8
24353	10571	8	1	1	8
24354	10575	8	1	1	8
24356	10583	8	1	1	8
24357	10587	8	1	1	8
24359	10595	8	1	1	8
24360	10599	8	1	1	8
24362	10607	8	1	1	8
24363	10611	8	1	1	8
24365	10619	8	1	1	8
24366	10623	8	1	1	8
24368	10631	8	1	1	8
24369	10635	8	1	1	8
24371	10643	8	1	1	8
24372	10647	8	1	1	8
24374	10655	8	1	1	8
24375	10658	8	1	1	8
24508	10952	8	1	1	8
24538	11030	8	1	1	8
24560	11089	8	1	1	8
24649	11330	8	1	1	8
24651	11336	8	1	1	8
24686	11436	8	1	1	8
24696	11462	8	1	1	8
24700	11474	8	1	1	8
24710	11516	8	1	1	8
24716	11541	8	1	1	8
24750	11619	8	1	1	8
24756	11629	8	1	1	8
24757	11631	8	1	1	8
24821	12001	8	1	1	8
24951	12868	8	1	1	8
24963	12922	8	1	1	8
25356	14999	8	1	1	8
25478	15674	8	1	1	8
26273	18910	8	1	1	8
26559	19817	8	1	1	8
26578	20445	8	1	1	8
27633	22978	8	1	1	8
27647	23024	8	1	1	8
28374	23887	8	1	1	8
29010	25106	4	2	1635	8
29044	25132	4	2	1635	8
29063	25149	4	2	1628	8
29318	25415	4	2	2	8
29437	25964	8	1	1	8
30268	29461	4	2	1626	8
30502	30436	8	1	1	8
31142	7922	8	1	90	8
31189	33017	4	2	180	8
31397	7806	8	1	90	8
31444	33163	4	2	180	8
31521	7853	8	1	89	8
